index,s_m,x_m,y_m,z_m,nx,ny,nz,tx,ty,tz,bx,by,bz,local_radius_m
0,0.0,-0.25200003385543823,-0.09099999815225601,0.0025558159686625004,-0.02860023539553412,-0.030351268923221254,0.9991300350855591,0.9994395498641735,0.015537883346877291,0.02965063824603197,-0.016424303087841846,0.9994182495655831,0.02988987626847074,2.324355125427246
1,0.005247285314408964,-0.2467556893825531,-0.09091846644878387,0.0027114013209939003,-0.02970719942809905,-0.0321671856020121,0.9990409173164956,0.9994062760645501,0.01650021221798343,0.03024629497227342,-0.01745732533439804,0.9993462955327131,0.03165791207916487,2.3026680946350098
2,0.01046184145923575,-0.24154441058635712,-0.09082737565040588,0.002872247714549303,-0.03080195367066769,-0.034038036976379644,0.998945770144138,0.9993353615614007,0.018450550635893313,0.03143902533758069,-0.019501222221625585,0.9992502157956726,0.033447100982964814,2.2571768760681152
3,0.015643872904282128,-0.23636601865291595,-0.09072664380073547,0.0030382596887648106,-0.03188050788593197,-0.035961809597476954,0.9988445231703531,0.999258617813404,0.020440011171920538,0.032625460440231194,-0.02158966380918294,0.9991441138912277,0.035283510215395386,2.214792490005493
4,0.02079350950693542,-0.23122040927410126,-0.09061619639396667,0.0032093229237943888,-0.032938835702081976,-0.0379362420727421,0.998737139912194,0.9991759057398871,0.02247058837677943,0.033802101219860645,-0.02372453586227788,0.9990274882374574,0.03716482401514303,2.171212911605835
5,0.02591095613382159,-0.2261074036359787,-0.09049593657255173,0.0033853084314614534,-0.03397287665113455,-0.0399588560590509,0.9986236195256443,0.999087193155253,0.02454005129435332,0.03496521636754238,-0.02590344489518941,0.9988999380475386,0.03908868520665941,2.1371994018554688
6,0.030996297081202454,-0.2210269421339035,-0.09036581963300705,0.003566065337508917,-0.034978546863864465,-0.04202688937414385,0.9985040019092692,0.9989924754695967,0.026646030067928952,0.03611125914097133,-0.028123811551392923,0.9987611040213057,0.04105250684141477,2.101576089859009
7,0.036049736252958466,-0.21597884595394135,-0.09022577852010727,0.003751432290300727,-0.03595182395596647,-0.04413740454731209,0.9983783630838892,0.9988915636051899,0.028793343599455734,0.03723691075723394,-0.03039019184532601,0.9986104590505517,0.04305330782240552,2.0635673999786377
8,0.041071403540945156,-0.21096301078796387,-0.09007572382688522,0.003941230941563845,-0.03688872192313502,-0.04628725766251089,0.9982468191649607,0.9987842881189735,0.030985638016965075,0.03833844080497799,-0.03270589587892741,0.9984474947522223,0.04508796511008176,2.0261001586914062
9,0.046061473601021946,-0.20597928762435913,-0.08991555869579315,0.004135266412049532,-0.03778528316889892,-0.048473059834877215,0.9981095304855527,0.9986706749767128,0.03321977630799235,0.039412300156216315,-0.03506741011830088,0.9982719234607089,0.047153404730213865,1.995827317237854
10,0.051020089826893045,-0.20102755725383759,-0.08974523097276688,0.004333331249654293,-0.038637672589496554,-0.05069127689895104,0.9979666951873799,0.9985507519249106,0.035493332155384416,0.040455150508966684,-0.03747188662993077,0.9980834867671313,0.04924643291812198,1.9644010066986084
11,0.05594742557143787,-0.1961076706647873,-0.08956467360258102,0.00453520379960537,-0.03944213177126218,-0.05293818377038836,0.9978185541171455,0.9984242869998793,0.037811448228316315,0.04146368907441514,-0.03992397699368655,0.9978816947731752,0.05136340426435297,1.9289112091064453
12,0.06084361052944253,-0.1912195235490799,-0.08937378972768784,0.004740650299936533,-0.04019504210954339,-0.05520989234952734,0.9976653879816447,0.9982912814204643,0.04017259928586808,0.042434416533096195,-0.042421611423167825,0.9976663117963185,0.0535008148628865,1.901573657989502
13,0.06570878698459069,-0.18636299669742584,-0.08917253464460373,0.004949421156197786,-0.040892881980250505,-0.05750235239625905,0.9975075196068678,0.9981516529749931,0.04257715836150886,0.04336430847077078,-0.04496458537817383,0.9974370711427302,0.05565496538478324,1.8671154975891113
14,0.07054314415075208,-0.181537926197052,-0.08896081149578094,0.0051612635143101215,-0.041532340411549545,-0.05981143422955355,0.9973453048144073,0.9980051941072108,0.04502809342416926,0.044250461439545044,-0.047555241127593996,0.9971936197979709,0.05782199992663879,1.836822748184204
15,0.07534681020245224,-0.17674420773983002,-0.08873855322599411,0.005375907756388187,-0.04211022782917031,-0.06213284594476548,0.9971791404592153,0.9978518929831103,0.04752386945258431,0.04508970505866176,-0.050191362992663684,0.9969358307536205,0.0599981369754704,1.8056023120880127
16,0.08011994352445813,-0.17198170721530914,-0.08850568532943726,0.005593078210949898,-0.04262357571361514,-0.06446222206332723,0.9970094546793646,0.9976915930097945,0.05006567868175082,0.04587933146542588,-0.052873438656545785,0.9966634922971963,0.06217943877673011,1.7744519710540771
17,0.08486271744948135,-0.16725027561187744,-0.08826213330030441,0.005812490824609995,-0.043069573300782454,-0.06679510642212741,0.9968367096038073,0.9975240913712214,0.05265517264176566,0.04661673442107315,-0.05560237877977207,0.9963763959110226,0.0643618920277514,1.7416932582855225
18,0.08957524637072285,-0.16254982352256775,-0.08800781518220901,0.0060338531620800495,-0.04344564922747073,-0.06912696906013277,0.996661395716601,0.9973493011693432,0.05529136510693158,0.04729943341769326,-0.058376435592569074,0.9960745011746239,0.06654156503442864,1.712190866470337
19,0.09425771815972973,-0.15788018703460693,-0.08774267137050629,0.006256868597120047,-0.043749436126378556,-0.07145327230052433,0.9964840273261639,0.9971670696890661,0.05797420179170609,0.04792522357105709,-0.061194780136159616,0.9957577590909725,0.06871451152567273,1.6797493696212769
20,0.09891023259654806,-0.15324129164218903,-0.08746662735939026,0.006481233984231949,-0.043978796944133966,-0.0737694229600333,0.99630514284304,0.9969771245630937,0.06070543668061874,0.04849188648960625,-0.06405835725213614,0.9954260513924857,0.07087667511475092,1.6483583450317383
21,0.10353305360004486,-0.14863289892673492,-0.08717960864305496,0.006706646643579006,-0.04413181621373343,-0.07607083902142432,0.9961252984681465,0.9967790935834095,0.0634876048577414,0.048997577740779494,-0.06696889619113257,0.9950792242641605,0.07302399866330186,1.613211989402771
22,0.10812623841593208,-0.14405497908592224,-0.08688152581453323,0.006932795513421297,-0.044206842586501476,-0.078352906314536,0.9959450673308231,0.9965726236889241,0.06632214502603673,0.04944065930910984,-0.06992703254522709,0.9947172043112356,0.07515246879949172,1.5804787874221802
23,0.11268994821458549,-0.13950739800930023,-0.0865723043680191,0.007159369066357613,-0.04420244604083475,-0.0806110403861663,0.9957650344995383,0.9963576505330242,0.06920594521754356,0.0498193674273212,-0.0729288514719158,0.9943402482269031,0.07725835475240095,1.5491039752960205
24,0.11722443390319857,-0.134989932179451,-0.0862518772482872,0.007386061362922192,-0.044117452806098974,-0.08284075951004823,0.9955857868218589,0.9961338262367974,0.07213968510673528,0.05013248507244919,-0.07597425830289074,0.99394839678731,0.0793378635914905,1.5158612728118896
25,0.12172973894141106,-0.13050256669521332,-0.08592017740011215,0.007612555753439665,-0.043950932172401,-0.08503753321171617,0.9954079231684081,0.9959007512197152,0.07512440540438085,0.050378739887427665,-0.07906351213464836,0.9935416911019423,0.08138715556663102,1.4837762117385864
26,0.12620607155458755,-0.1260451227426529,-0.08557713776826859,0.007838544435799122,-0.04370219588041547,-0.08719698250030669,0.9952320354158979,0.9956578225388771,0.07816305920726642,0.050557260532025874,-0.08219882107678876,0.993120024675343,0.08340246040994458,1.4481256008148193
27,0.13065360642931062,-0.12161745876073837,-0.08522266149520874,0.008063721470534801,-0.04337081683772772,-0.08931475873870745,0.995058714909967,0.9954045237497329,0.08125665380550394,0.0506674482375009,-0.08538049243481151,0.992683434904698,0.08538014744306453,1.4158439636230469
28,0.13507250998394554,-0.11721944063901901,-0.08485668152570724,0.008287783712148666,-0.04295660285801217,-0.09138665519879471,0.994888541255992,0.995140490631744,0.08440388719733974,0.050708852591936596,-0.08860657264339093,0.9922321511781775,0.08731685663557591,1.3823511600494385
29,0.1394629062125976,-0.11285097897052765,-0.08447912335395813,0.008510430343449116,-0.04245961526749012,-0.09340854141487837,0.9947220845352142,0.9948651247290615,0.08760620700052063,0.05068072703514482,-0.09187784164207641,0.9917661949390758,0.08920917436710597,1.3495665788650513
30,0.1438249726766547,-0.10851193219423294,-0.08408991247415543,0.008731364272534847,-0.041880130293958595,-0.09537639464319173,0.9945599016808526,0.994578190835154,0.09086040481763188,0.050582696166261036,-0.0951905104800498,0.9912859976623228,0.09105403644628182,1.3198281526565552
31,0.14815888610974945,-0.10420215874910355,-0.08368900418281555,0.008950295858085155,-0.04121864959735281,-0.09728635847893503,0.9944025278423617,0.9942784844162642,0.09417303593538466,0.0504156198971074,-0.09855065706510796,0.9907911021151476,0.09284804769884314,1.2830865383148193
32,0.1524648330573438,-0.09992151707410812,-0.08327627182006836,0.009166947565972805,-0.04047594831055238,-0.09913470436577773,0.9942504754832513,0.993965271635459,0.09754527234439875,0.05017926490000959,-0.10195894000694172,0.9902814973302141,0.094588215957856,1.2536535263061523
33,0.1567429495309782,-0.09566991031169891,-0.08285167068243027,0.009381037205457687,-0.03965296337657507,-0.10091784886316256,0.9941042351163624,0.9936384527553389,0.10097144512496761,0.04987376540178204,-0.10540929434976104,0.9897578367092975,0.09627203818979352,1.2228015661239624
34,0.1609934511195176,-0.09144716709852219,-0.0824151262640953,0.009592301212251186,-0.038750853889303966,-0.10263238234571273,0.9939642676761037,0.9932967972039485,0.10445675948028264,0.04950008144697016,-0.10890659773177443,0.9892196940953385,0.09789662805436476,1.1911211013793945
35,0.1652164598887683,-0.08725321292877197,-0.08196655660867691,0.009800476022064686,-0.037771007688139895,-0.10427502950816786,0.9938310063583714,0.9929395165566941,0.10800172222718599,0.0490585818804466,-0.1124510453686232,0.9886670711180392,0.09945946351344402,1.1616036891937256
36,0.16941221091566006,-0.08308786153793335,-0.08150588721036911,0.010005312971770763,-0.03671496937313709,-0.10584271540182703,0.9937048508587938,0.9925660994809804,0.11160383194934674,0.04855020963224102,-0.11603995520899525,0.988100267360447,0.10095835991787715,1.1332451105117798
37,0.17358086594244843,-0.07895100116729736,-0.08103305846452713,0.010206568986177444,-0.03558446247503938,-0.1073325546074497,0.9935861657409494,0.9921754941255507,0.1152653664713259,0.04797587048663241,-0.11967544625932733,0.9875190405588501,0.10239107430024842,1.1040343046188354
38,0.17772253905539234,-0.07484257221221924,-0.080547995865345,0.010404007509350777,-0.034381424121013596,-0.10874177078974387,0.9934752865375776,0.991766440850097,0.11898959314765226,0.0473371262973084,-0.12336074309026013,0.9869229668597186,0.1037554073242918,1.0756359100341797
39,0.1818375351599163,-0.07076232880353928,-0.08005060255527496,0.010597415268421173,-0.03310789744800035,-0.11006788843875963,0.9933725016635025,0.9913381547515603,0.12277551261548184,0.04663514163993877,-0.1270948496820162,0.9863120543042193,0.10504965834545353,1.0488357543945312
40,0.18592595731283423,-0.0667102262377739,-0.07954081892967224,0.010786574333906174,-0.03176612736232307,-0.11130850610525497,0.9932780726569056,0.9908895952209124,0.12662415032140484,0.04587084736866014,-0.13087880748224964,0.9856860465726793,0.10627208167692127,1.021801471710205
41,0.18998802624465705,-0.06268610805273056,-0.07901855558156967,0.010971284471452236,-0.03035844555075682,-0.11246147993129749,0.9931922172044061,0.9904201392737246,0.13053277612002484,0.04504599959391978,-0.13471007711632732,0.9850451006481459,0.10742134244365763,0.9981502294540405
42,0.19402394871391024,-0.05868982896208763,-0.07848376780748367,0.011151355691254139,-0.028887340214431814,-0.11352487410719772,0.993115111421773,0.9899283801417949,0.13450455874670758,0.044162493885599716,-0.13859205140906752,0.9843885705578973,0.10849601578494072,0.9715583920478821
43,0.19803395440031024,-0.05472123250365257,-0.07793634384870529,0.01132661197334528,-0.02735540138644332,-0.11449688899471253,0.9930468994088442,0.9894134237928417,0.13853876718110764,0.04322136978932108,-0.14252420557979653,0.9837162706756117,0.10949497537291279,0.9498048424720764
44,0.20201811105079653,-0.050780314952135086,-0.07737626880407333,0.011496873572468758,-0.025765374000681414,-0.11537595702992567,0.9929876807101052,0.9888735825766235,0.1426396555464132,0.04222518617690616,-0.1465111920076306,0.9830272330150431,0.11041707190145639,0.9233779311180115
45,0.20597676831921113,-0.04686681181192398,-0.07680338621139526,0.011661997996270657,-0.024120024279503938,-0.11616067824227286,0.9929375213270225,0.9883080456970009,0.14680528248697894,0.04117542767832742,-0.15055143891943626,0.9823212935372975,0.11126158592478366,0.9039628505706787
46,0.20991003071505399,-0.04298068583011627,-0.07621769607067108,0.011821825988590717,-0.02242225743828924,-0.11684987725509619,0.9928964440246727,0.9877159373156366,0.15103415226186265,0.04007383215059356,-0.15464389507778556,0.9815981876657495,0.11202795939624671,0.8801037073135376
47,0.2138182068296827,-0.03912171721458435,-0.07561906427145004,0.011976233683526516,-0.020675003728341065,-0.11744253450847277,0.992864439543012,0.9870959228271238,0.15532764332848212,0.038922517340078795,-0.15879045262714134,0.9808571633989059,0.11271564737657166,0.8615338802337646
48,0.21770145330154717,-0.03528982400894165,-0.07500747591257095,0.012125086970627308,-0.018881291816740368,-0.1179378521300255,0.992841457562227,0.9864466190975631,0.15968722106058234,0.03772345558052666,-0.16299311664009608,0.980097366698273,0.11332429447854196,0.8389109373092651
49,0.22155993931517923,-0.0314849317073822,-0.07438281178474426,0.012268277816474438,-0.017044236902828518,-0.11833518011861774,0.9928274165909676,0.9857663364103743,0.16411581388866534,0.036479167092055,-0.16725544833514358,0.9793176047178341,0.11385360816387993,0.8207491040229797
50,0.22539394574119176,-0.027706844732165337,-0.07374501973390579,0.012405701912939548,-0.015166918277509512,-0.11863407108720489,0.9928222004806497,0.985054627278909,0.16860887667047048,0.03519130552184475,-0.17157352379905666,0.9785178463126304,0.11430376362511488,0.8012592196464539
51,0.2292036947986443,-0.023955436423420906,-0.07309401035308838,0.012537270784378052,-0.013252490604423387,-0.11883427565253797,0.9928256576171449,0.9843095545599488,0.1731705368374283,0.03386245669516619,-0.1759521726298802,0.9776965427004664,0.11467477202235946,0.7831861972808838
52,0.23298938958366752,-0.020230598747730255,-0.07242971658706665,0.012662901543080807,-0.011304141988294283,-0.11893567479410427,0.9928376109088433,0.9835304753454873,0.1777974797423291,0.032494003507660435,-0.18038872124783517,0.9768533642323564,0.11496701281018845,0.7660600543022156
53,0.23675128750192487,-0.01653217151761055,-0.07175207138061523,0.012782521545886993,-0.009325044938217314,-0.11893836124765152,0.9928578497250365,0.9827155630171882,0.18249282919978446,0.031088414151722903,-0.18488704302330206,0.9759867616516693,0.1151808248051178,0.7483716607093811
54,0.24048956381857828,-0.01286008395254612,-0.07106099277734756,0.012896069325506687,-0.007318432105308126,-0.11884255904204372,0.9928861398528324,0.9818630649202027,0.18725891449300336,0.029648283060034843,-0.1894502585947161,0.975095207342748,0.11531667761255764,0.7318782210350037
55,0.24420452201008216,-0.00921413954347372,-0.07035639137029648,0.013003496453166008,-0.005287465972686797,-0.11864866019247523,0.9929222215954874,0.9809726406667906,0.19209064729131625,0.02817554766862078,-0.1940740632376799,0.9741785109468285,0.11537541673960267,0.7168068289756775
56,0.24789639231366573,-0.005594212096184492,-0.0696382150053978,0.013104760088026524,-0.003235338688519488,-0.11835724740055106,0.992965807352567,0.9800429336563838,0.19698847522928928,0.026671873144351405,-0.1987596298338161,0.9732354154025027,0.1153578595269631,0.7013049125671387
57,0.25156531985364733,-0.0020002664532512426,-0.06890640407800674,0.013199822045862675,-0.0011652787540642772,-0.11796904995502658,0.9930165886721802,0.9790712512702558,0.20195908674739907,0.02513985314698762,-0.20351444796524562,0.97226328894127,0.1152647667177876,0.6856153607368469
58,0.2552116775686105,0.0015679479110985994,-0.06816083192825317,0.013288664631545544,0.0009196279092541446,-0.11748484655168469,0.9930742495479558,0.9780575878523835,0.20699579043157984,0.023581721480473355,-0.20833268417209325,0.9712621186624725,0.11509730473358692,0.6728150248527527
59,0.2588355700393077,0.005110430996865034,-0.06740149855613708,0.013371266424655914,0.003016180134916351,-0.11690573428871595,0.9931384354397981,0.9769996701508377,0.21210295802524093,0.021999539133748563,-0.21321947216183118,0.9702295692660986,0.11485660456739448,0.657148003578186
60,0.2624374376187221,0.008627486415207386,-0.06662823259830475,0.013447627425193787,0.0051213916150296525,-0.11623272033738492,0.9932088028561249,0.9758962850362404,0.217279714242712,0.02039526001478007,-0.21817472142144181,0.9691643288590055,0.1145438544835545,0.6453765034675598
61,0.2660173528027051,0.012119079008698463,-0.06584104895591736,0.013517740182578564,0.00723210973478066,-0.11546719368651008,0.9932849660449643,0.9747477157496703,0.22251866720640057,0.01877054568964902,-0.22319182903524437,0.9680665010946775,0.1141606627092324,0.6323558688163757
62,0.26957569506991713,0.01558545883744955,-0.06503984332084656,0.013581615872681141,0.009345403026379503,-0.11461048677831415,0.9933665485422349,0.9735491905578576,0.22783458311850757,0.017128231063249694,-0.2282863283708409,0.9669311290382983,0.11370815263507913,0.6181702613830566
63,0.2731126395952401,0.019026661291718483,-0.06422450393438339,0.013639269396662712,0.011458255569988737,-0.11366406300747278,0.9934531640494816,0.9723012390012871,0.2332187579228488,0.015469699075478073,-0.23345026182462417,0.9657584865297028,0.11318798942410968,0.6077942252159119
64,0.2766284483378942,0.022442830726504326,-0.06339501589536667,0.01369071938097477,0.013567774654777449,-0.11262960068443682,0.9935444069293439,0.9710041074107586,0.23866436833183152,0.013796473469835622,-0.23867753958732182,0.9645485125808947,0.11260194924834112,0.5958051085472107
65,0.2801234735669755,0.025834180414676666,-0.06255127489566803,0.013735993765294552,0.015671161736704364,-0.11150881507155268,0.9936398738230869,0.9696536919260492,0.24418236956768077,0.012111487377486492,-0.24397987649357097,0.9632967710211126,0.11195155562331494,0.5840288400650024
66,0.28359785375880686,0.029200710356235504,-0.0616932176053524,0.013775128871202469,0.01776556168114663,-0.11030352464831565,0.9937391595727281,0.9682493564106887,0.24976927908432742,0.01041590303250418,-0.24935442430160892,0.9620022573300812,0.11123860828436115,0.5732210874557495
67,0.2870519803358608,0.032542672008275986,-0.06082075461745262,0.013808160088956356,0.019848318158115857,-0.10901564023301484,0.9938418558557895,0.9667892169335894,0.2554265342421041,0.008711809571173098,-0.2548033043243938,0.9606626748121226,0.11046493257223418,0.5618466138839722
68,0.2904859969304007,0.03586006164550781,-0.05993381142616272,0.013835136778652668,0.021916712755778656,-0.10764719317899117,0.9939475536982147,0.9652729942444459,0.2611494446757225,0.007001009064686273,-0.26032249066097013,0.9592772921779577,0.10963246584745959,0.5527216792106628
69,0.29390037122304985,0.03915320709347725,-0.05903230980038643,0.013856105506420135,0.023968273224422302,-0.1062002828217352,0.9940558444107771,0.9637007469224255,0.2669324807267196,0.005284043360773621,-0.2659069594296988,0.9578457103494359,0.10874320250956959,0.5427130460739136
70,0.29729516927780564,0.042422033846378326,-0.058116231113672256,0.013871116563677788,0.026000362121842566,-0.10467713419716008,0.9941663234820433,0.9620673007514644,0.27278894036017654,0.00356410465106027,-0.2715706581862418,0.956362243322158,0.10779905918003642,0.53194260597229
71,0.30067084836764646,0.045666828751564026,-0.05718540772795677,0.013880236074328423,0.02801065288054487,-0.1030799127897834,0.9942786002446479,0.9603724052576292,0.2787139166748728,0.0018427890351122914,-0.27730923747455566,0.9548261130937274,0.10680206255314029,0.5232335925102234
72,0.30402747113044526,0.04888751730322838,-0.05623985454440117,0.01388352271169424,0.029996653959347388,-0.10141109770428043,0.9943922716984761,0.9586168063589925,0.28469949792670823,0.00012019303666071025,-0.28311516940392334,0.9532375383793884,0.10575441493286154,0.5142893195152283
73,0.30736563690266894,0.052084531635046005,-0.05527941510081291,0.01388104073703289,0.03195627068494482,-0.09967292208683848,0.9945069659718738,0.9567975250641948,0.29075063626616976,-0.0016011064452338235,-0.28899394617116575,0.9515929690974615,0.10465811120355126,0.5051795840263367
74,0.3106853518063877,0.05525772646069527,-0.054304081946611404,0.013872862793505192,0.0338871275959172,-0.097867983194946,0.9946223003978203,0.9549125576836992,0.2968686380477776,-0.0033194761082738474,-0.29494729726106916,0.9498898123190052,0.10351539156548475,0.4965604245662689
75,0.31398696336394066,0.05840728431940079,-0.053313761949539185,0.013859061524271965,0.03578713499833531,-0.09599877796204186,0.9947379130195076,0.9529626948715294,0.303045797886651,-0.005034537360612437,-0.3009678351069729,0.9481282939567361,0.10232839503144185,0.48895734548568726
76,0.31727091642686434,0.06153348833322525,-0.05230836570262909,0.01383970770984888,0.03765433720620422,-0.09406782107610571,0.994853454498478,0.9509454676007648,0.3092850352516963,-0.0067442285637171785,-0.30705887086138023,0.9463053329461438,0.10109929111038445,0.4803130626678467
77,0.32053738538750987,0.06463634222745895,-0.051287826150655746,0.01381488423794508,0.0394866984847572,-0.09207776858932223,0.9949685850188362,0.948858277989322,0.3155893143532868,-0.008447067962365032,-0.31322366638250554,0.9444177250675365,0.0998303330464233,0.47266677021980286
78,0.3237866326424797,0.06771594285964966,-0.05025208741426468,0.01378466933965683,0.04128231490723583,-0.09003132603532425,0.9950829768457609,0.946702247112906,0.32195029793265906,-0.010142039856276184,-0.31945415956916795,0.9424659771354497,0.09852371225283164,0.4655456840991974
